,transcript_id,question_addressee,justice,question_text
516,2024.22-7466-t01,respondent,Elena Kagan," -- is it possible that -- is it possible that, you know, they know that they're doing something very unusual here, which  is rejecting the State's request for a waiver, and they're just throwing everything in the kitchen sink in?  They're saying, you know, we don't see the merits of these claims, either the Brady claim or the Napue claim. They're saying there's this procedural bar statute hanging around and we kind of think that that's been violated too. And we actually don't know, like, if you took this piece out, if you took that piece out, how they would have come out."
517,2024.22-7466-t01,respondent,"Samuel A. Alito, Jr."," Mr. Clement, whether a procedural bar must  -- whether the waiver of a procedural bar must be accepted by the Oklahoma court is a question of Oklahoma law, right?  The Oklahoma Court of Criminal Appeals can say:  We always accept these, we never  accept them, or sometimes we accept them, right?"
518,2024.22-7466-t01,respondent,"Samuel A. Alito, Jr."," And you have exactly one case, McCarty, for the proposition that this must  --this waiver must be accepted. Exactly one. Have -- can you cite one other case where we've deemed a state decision inadequate for conflicting with one prior opinion?  I thought our decision said that there's inadequacy when they conflict with many  --with many ""past unambiguous holdings."""
519,2024.22-7466-t01,respondent,"John G. Roberts, Jr."," Thank you, counsel. Justice Thomas, anything further?"
520,2024.22-7466-t01,respondent,Clarence Thomas," Just one point with respect to the transport order. I think my concern is that in their letter, the prosecutors say they did not see the transport order until 2022. So my problem is, if they don't  --if they never saw it, then how is there a Brady or Napue violation?"
521,2024.22-7466-t01,respondent,Clarence Thomas," But wouldn't it matter that  --whether or not they have it?  I mean, you're  --again, I go back to the prosecutors. You're  --what I'm hearing  is, and they're hearing, is that they did not turn over Brady material or that they permitted false testimony to take place, and they're saying: Look, it did not happen. And why wouldn't they be interviewed? Why don't we have materials from them other than in an amicus brief in this case?"
522,2024.22-7466-t01,respondent,Clarence Thomas, So -- so what are we to do with the point that they make that they were frozen out of the process?
523,2024.22-7466-t01,respondent,Sonia Sotomayor," At least one of the two prosecutors was interviewed in some way because we have an affidavit from him that was provided before the OCCA while this case was pending, correct?"
524,2024.22-7466-t01,respondent,Sonia Sotomayor," -- so I -- I -- I'm having a hard time understanding what the current claim by both of them is:  We weren't  able to give our full story. They had  -- they were interviewed, correct?"
525,2024.22-7466-t01,respondent,Sonia Sotomayor, But there were  -- it  -- it wasn't as if they were boxed out?
526,2024.22-7466-t01,respondent,Sonia Sotomayor," Can I go back to your respectful consideration to an attorney general's confession of error, and Justice Jackson asked you whether the Court has to accept the confession of error, and you said no. And I think that's correct. The Court, as I understand the rule of confession of error, it's especially relevant to questions of fact, correct?"
527,2024.22-7466-t01,respondent,Sonia Sotomayor," Not questions of law?  The court has to be satisfied that there's  a basis in law and fact for the confession, correct?"
528,2024.22-7466-t01,respondent,Brett M. Kavanaugh," And your view is that the result likely would have been different, right?"
529,2024.22-7466-t01,respondent,Brett M. Kavanaugh," And what -- can you spell that out?  I mean, I think it's obvious, but  --but spell out why you think that."
530,2024.22-7466-t01,respondent,Amy Coney Barrett," -- that you have? I mean, otherwise, it's party presentation for a long time but not zeroing in on the procedural bar at issue here?  I just want to be sure I understand. I'm not trying to be hostile."
531,2024.22-7466-t01,respondent,Amy Coney Barrett," -- right?  And in the fourth, they also refused to accept the confession of error and the waiver, right?"
532,2024.22-7466-t01,respondent,Amy Coney Barrett," So, when the fifth came up, it wasn't as -- as much of a surprise, right?  I mean, why wasn't the attorney general  ready at that point to say, you know, but you -- there's McCarty and you can't -- you can't reject our waiver?"
533,2024.22-7466-t01,respondent,Amy Coney Barrett," Okay. I want to ask you about the standard of review for looking at Smothermon's notes because one of the difficulties, I think, with the notes is that, putting aside whether the Van Treese brief is in the record, it's not, it still -- it still reveals that there are multiple plausible interpretations of the notes. So are we supposed to be applying kind of a preponderance standard, that we think it's most likely that they reflect that she knew about the psychiatric examination?"
534,2024.22-7466-t01,respondent,Ketanji Brown Jackson," So just going back to Justice Barrett's question about whether McCarty is your only case, if I'm hearing you correctly, it is not because the principle that you're relying on is the fact that it is firmly established in Oklahoma law and procedure that non-jurisdictional procedural bars are waiveable and the courts accept those waivers. They do it when a party waives a non-procedural jurisdictional bar. So it's pretty much every case in which a non-jurisdictional procedural bar has been offered and accepted by the court, right?"
